Name: AWP | Pink DDPAT (Factory New)                                             $38.06 USD          #27
Name: Boston 2018 Cobblestone Souvenir Package                                   $38.07 USD          #925
Name: StatTrak(TM) AWP | Electric Hive (Minimal Wear)                            $38.09 USD          #30
Name: Sticker | olofmeister (Gold) | Krakow 2017                                 $38.23 USD          #6
Name: StatTrak(TM) CZ75-Auto | Victoria (Field-Tested)                           $38.31 USD          #15
Name: AK-47 | The Empress (Battle-Scarred)                                       $38.32 USD          #52
Name: Operation Bravo Pass                                                       $38.47 USD          #68
Name: Krakow 2017 Cobblestone Souvenir Package                                   $38.68 USD          #412
Name: StatTrak(TM) Desert Eagle | Cobalt Disruption (Field-Tested)               $38.68 USD          #6
Name: StatTrak(TM) UMP-45 | Primal Saber (Factory New)                           $38.73 USD          #14
Name: DreamHack 2013 Souvenir Package                                            $38.47 USD          #57
Name: Souvenir Sawed-Off | Full Stop (Field-Tested)                              $39.26 USD          #5
Name: StatTrak(TM) Five-SeveN | Hyper Beast (Well-Worn)                          $38.95 USD          #9
Name: StatTrak(TM) M4A4 | Desolate Space (Minimal Wear)                          $39.00 USD          #31
Name: StatTrak(TM) AK-47 | Neon Revolution (Battle-Scarred)                      $39.10 USD          #13
Name: Souvenir USP-S | Road Rash (Field-Tested)                                  $39.24 USD          #12
Name: Sticker | Summer (Gold) | Boston 2018                                      $39.28 USD          #8
Name: AWP | Graphite (Minimal Wear)                                              $39.34 USD          #37
Name: AWP | Graphite (Factory New)                                               $39.34 USD          #209
Name: USP-S | Kill Confirmed (Minimal Wear)                                      $39.40 USD          #50
Name: P250 | Whiteout (Factory New)                                              $39.42 USD          #21
Name: Sticker | Flammable (Foil)                                                 $39.42 USD          #28
Name: StatTrak(TM) M4A4 | Hellfire (Well-Worn)                                   $39.42 USD          #5
Name: Souvenir Desert Eagle | Mudder (Battle-Scarred)                            $39.42 USD          #3
Name: StatTrak(TM) AK-47 | Red Laminate (Battle-Scarred)                         $39.42 USD          #12
Name: AK-47 | Fuel Injector (Minimal Wear)                                       $39.51 USD          #54
Name: StatTrak(TM) AK-47 | Aquamarine Revenge (Well-Worn)                        $39.64 USD          #21
Name: AWP | Asiimov (Field-Tested)                                               $39.67 USD          #207
Name: Sticker | Tyloo (Holo) | Boston 2018                                       $39.83 USD          #106
Name: Souvenir M4A4 | Radiation Hazard (Minimal Wear)                            $39.88 USD          #22
Name: StatTrak(TM) P2000 | Fire Elemental (Minimal Wear)                         $39.88 USD          #10
Name: M249 | Blizzard Marbleized (Factory New)                                   $39.88 USD          #5
Name: Atlanta 2017 Cobblestone Souvenir Package                                  $40.17 USD          #204
Name: AK-47 | Hydroponic (Field-Tested)                                          $40.28 USD          #37
Name: StatTrak(TM) Desert Eagle | Kumicho Dragon (Minimal Wear)                  $40.29 USD          #11
Name: Sticker | NiKo (Gold) | Krakow 2017                                        $40.89 USD          #6
Name: G3SG1 | The Executioner (Minimal Wear)                                     $40.54 USD          #5
Name: Souvenir Desert Eagle | Hand Cannon (Field-Tested)                         $40.56 USD          #11
Name: AK-47 | The Empress (Well-Worn)                                            $40.63 USD          #51
Name: StatTrak(TM) Five-SeveN | Hyper Beast (Battle-Scarred)                     $40.65 USD          #4
Name: Sticker | Natus Vincere (Holo) | Katowice 2015                             $40.75 USD          #63
Name: AK-47 | Neon Revolution (Factory New)                                      $40.80 USD          #67
Name: M4A1-S | Hyper Beast (Factory New)                                         $41.18 USD          #46
Name: AUG | Akihabara Accept (Battle-Scarred)                                    $41.19 USD          #8
Name: AK-47 | Jaguar (Factory New)                                               $41.20 USD          #9
Name: StatTrak(TM) M4A4 | Desert-Strike (Factory New)                            $41.21 USD          #13
Name: StatTrak(TM) M4A4 | Royal Paladin (Field-Tested)                           $41.26 USD          #19
Name: StatTrak(TM) M4A1-S | Chantico's Fire (Field-Tested)                       $41.48 USD          #17
Name: StatTrak(TM) M4A1-S | Mecha Industries (Minimal Wear)                      $41.71 USD          #17
Name: AK-47 | Vulcan (Minimal Wear)                                              $41.81 USD          #140
Name: G3SG1 | Chronos (Field-Tested)                                             $41.81 USD          #4
Name: StatTrak(TM) AWP | Hyper Beast (Battle-Scarred)                            $41.81 USD          #20
Name: StatTrak(TM) AWP | Redline (Well-Worn)                                     $41.89 USD          #10
Name: StatTrak(TM) CZ75-Auto | Victoria (Battle-Scarred)                         $41.99 USD          #2
Name: StatTrak(TM) AK-47 | Red Laminate (Well-Worn)                              $42.00 USD          #13
Name: Sticker | jks (Gold) | Boston 2018                                         $42.28 USD          #6
Name: AWP | Oni Taiji (Minimal Wear)                                             $42.59 USD          #29
Name: Sticker | Skadoodle (Gold) | Boston 2018                                   $42.83 USD          #16
Name: StatTrak(TM) M4A4 | Bullet Rain (Well-Worn)                                $43.02 USD          #2
Name: ESL One Cologne 2015 Cobblestone Souvenir Package                          $42.97 USD          #177
Name: G3SG1 | Chronos (Well-Worn)                                                $42.98 USD          #3
Name: Cologne 2016 Cobblestone Souvenir Package                                  $43.01 USD          #155
Name: DreamHack Cluj-Napoca 2015 Cobblestone Souvenir Package                    $43.03 USD          #171
Name: Desert Eagle | Hand Cannon (Field-Tested)                                  $43.29 USD          #12
Name: StatTrak(TM) M4A1-S | Hyper Beast (Minimal Wear)                           $43.43 USD          #45
Name: StatTrak(TM) AK-47 | Vulcan (Battle-Scarred)                               $43.53 USD          #13
Name: G3SG1 | Chronos (Minimal Wear)                                             $43.59 USD          #7
Name: Desert Eagle | Hand Cannon (Factory New)                                   $43.79 USD          #19
Name: StatTrak(TM) P250 | See Ya Later (Minimal Wear)                            $43.79 USD          #10
Name: StatTrak(TM) M4A1-S | Cyrex (Factory New)                                  $44.05 USD          #47
Name: Desert Eagle | Hand Cannon (Well-Worn)                                     $44.63 USD          #3
Name: AK-47 | Bloodsport (Minimal Wear)                                          $44.65 USD          #67
Name: StatTrak(TM) P2000 | Fire Elemental (Well-Worn)                            $44.90 USD          #4
Name: StatTrak(TM) Dual Berettas | Black Limba (Factory New)                     $44.93 USD          #9
Name: G3SG1 | Chronos (Factory New)                                              $44.96 USD          #15
Name: StatTrak(TM) Five-SeveN | Hyper Beast (Field-Tested)                       $44.97 USD          #7
Name: StatTrak(TM) Desert Eagle | Cobalt Disruption (Factory New)                $45.03 USD          #34
Name: Howl Pin                                                                   $45.23 USD          #23
Name: Five-SeveN | Hyper Beast (Factory New)                                     $45.24 USD          #19
Name: StatTrak(TM) USP-S | Cortex (Minimal Wear)                                 $45.27 USD          #14
Name: M4A4 | Asiimov (Well-Worn)                                                 $45.34 USD          #29
